4	1	20200114065033	1	4	16513214504700	366	488	0.002	0.014	45,45,48	1280	720	20200114065033
4	0	20200114065033	1	4	16513214504700	388	500	0.002	0.014	45,45,48	1280	720	20200114065033
4	0	20200114065034	1	4	16513214504700	400	520	0.002	0.014	41,45,48	1280	720	20200114065034
4	0	20200114065034	1	4	16513214504700	405	540	0.002	0.014	45,45,48	1280	720	20200114065034
4	0	20200114065034	1	4	16513214504700	406	600	0.002	0.014	42,45,48	1280	720	20200114065034
4	-1	20200114065035	1	4	16513214504700	399	612	0.002	0.014	45,45,48	1280	720	20200114065035
4	1	20200114065035	3	4	16513214504700	0.38	0.461	0.006	0.031	45,45,48	1280	720	20200114065035
4	-1	20200114065035	3	4	16513214504700	0.38	0.461	0.006	0.031	45,45,48	1280	720	20200114065036
4	1	20200114065036	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065037
4	0	20200114065037	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065037
4	0	20200114065037	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065038
4	0	20200114065038	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065038
4	0	20200114065039	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065039
4	-1	20200114065039	4	4	16513214504700	0.366	0.367	0.003	0.011	45,45,48	1280	720	20200114065039
4	1	20200114065039	9	4	16513214504700	0.366	0.353	0.023	0.044	45,45,48	1280	720	20200114065039
4	0	20200114065040	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065040
4	0	20200114065040	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065040
4	0	20200114065040	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065040
4	0	20200114065040	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065041
4	0	20200114065041	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065041
4	-1	20200114065041	9	4	16513214504700	0.37	0.357	0.016	0.031	45,45,48	1280	720	20200114065041
4	1	20200114065041	10	4	16513214504700	0.428	0.397	0.023	0.042	45,45,48	1280	720	20200114065041
4	0	20200114065041	10	4	16513214504700	0.427	0.397	0.024	0.042	45,45,48	1280	720	20200114065042
4	0	20200114065042	10	4	16513214504700	0.427	0.39	0.024	0.049	45,45,48	1280	720	20200114065042
4	0	20200114065042	10	4	16513214504700	0.427	0.389	0.024	0.05	45,45,48	1280	720	20200114065042
4	0	20200114065042	10	4	16513214504700	0.427	0.394	0.026	0.044	45,45,48	1280	720	20200114065042
4	0	20200114065042	10	4	16513214504700	0.427	0.386	0.026	0.053	45,45,48	1280	720	20200114065042
4	0	20200114065043	10	4	16513214504700	0.43	0.403	0.023	0.036	45,45,48	1280	720	20200114065043
4	0	20200114065043	10	4	16513214504700	0.427	0.397	0.024	0.042	45,45,48	1280	720	20200114065043
4	0	20200114065043	10	4	16513214504700	0.427	0.4	0.024	0.039	45,45,48	1280	720	20200114065043
4	0	20200114065043	10	4	16513214504700	0.427	0.396	0.024	0.043	45,45,48	1280	720	20200114065043
4	0	20200114065043	10	4	16513214504700	0.427	0.383	0.024	0.056	45,45,48	1280	720	20200114065044
4	0	20200114065044	10	4	16513214504700	0.427	0.403	0.024	0.036	45,45,48	1280	720	20200114065044
4	0	20200114065044	10	4	16513214504700	0.427	0.382	0.025	0.057	45,45,48	1280	720	20200114065044
4	0	20200114065044	10	4	16513214504700	0.427	0.394	0.025	0.044	45,45,48	1280	720	20200114065044
4	0	20200114065044	10	4	16513214504700	0.427	0.386	0.025	0.053	45,45,48	1280	720	20200114065044
4	0	20200114065045	10	4	16513214504700	0.427	0.378	0.025	0.061	45,45,48	1280	720	20200114065045
4	0	20200114065045	10	4	16513214504700	0.427	0.382	0.027	0.057	45,45,48	1280	720	20200114065045
4	0	20200114065045	10	4	16513214504700	0.427	0.389	0.026	0.05	45,45,48	1280	720	20200114065045
4	0	20200114065045	10	4	16513214504700	0.427	0.386	0.025	0.053	45,45,48	1280	720	20200114065045
4	0	20200114065045	10	4	16513214504700	0.427	0.386	0.024	0.053	45,45,48	1280	720	20200114065045
4	0	20200114065046	10	4	16513214504700	0.427	0.392	0.024	0.047	45,45,48	1280	720	20200114065046
4	0	20200114065046	10	4	16513214504700	0.427	0.392	0.024	0.047	45,45,48	1280	720	20200114065046
4	0	20200114065046	10	4	16513214504700	0.427	0.389	0.024	0.05	45,45,48	1280	720	20200114065046
4	0	20200114065046	10	4	16513214504700	0.427	0.397	0.024	0.042	45,45,48	1280	720	20200114065046
4	0	20200114065047	10	4	16513214504700	0.427	0.4	0.024	0.039	45,45,48	1280	720	20200114065047
4	0	20200114065047	10	4	16513214504700	0.427	0.389	0.024	0.05	45,45,48	1280	720	20200114065047
4	0	20200114065047	10	4	16513214504700	0.427	0.383	0.026	0.056	45,45,48	1280	720	20200114065047
4	0	20200114065047	10	4	16513214504700	0.427	0.386	0.026	0.053	0,0,0	1280	720	20200114065047
4	0	20200114065047	10	4	16513214504700	0.427	0.383	0.027	0.056	45,45,48	1280	720	20200114065048
4	0	20200114065048	10	4	16513214504700	0.428	0.397	0.023	0.042	45,45,48	1280	720	20200114065048
4	0	20200114065048	10	4	16513214504700	0.427	0.394	0.027	0.044	45,45,48	1280	720	20200114065048
4	0	20200114065048	10	4	16513214504700	0.43	0.392	0.022	0.047	45,45,48	1280	720	20200114065048
4	0	20200114065048	10	4	16513214504700	0.43	0.378	0.022	0.061	45,45,48	1280	720	20200114065048
4	0	20200114065049	10	4	16513214504700	0.428	0.403	0.023	0.036	45,45,48	1280	720	20200114065049
4	0	20200114065049	10	4	16513214504700	0.428	0.381	0.023	0.058	45,45,48	1280	720	20200114065049
4	0	20200114065049	10	4	16513214504700	0.428	0.386	0.022	0.053	45,45,48	1280	720	20200114065049
4	0	20200114065049	10	4	16513214504700	0.427	0.383	0.024	0.056	45,45,48	1280	720	20200114065049
4	0	20200114065050	10	4	16513214504700	0.427	0.386	0.024	0.053	45,45,48	1280	720	20200114065050
4	0	20200114065050	10	4	16513214504700	0.427	0.389	0.024	0.05	45,45,48	1280	720	20200114065050
4	0	20200114065050	10	4	16513214504700	0.427	0.392	0.024	0.047	0,0,0	1280	720	20200114065050
4	0	20200114065050	10	4	16513214504700	0.427	0.394	0.024	0.044	0,0,0	1280	720	20200114065050
4	0	20200114065051	10	4	16513214504700	0.427	0.383	0.024	0.056	0,0,0	1280	720	20200114065051
4	0	20200114065051	10	4	16513214504700	0.427	0.389	0.026	0.05	0,0,0	1280	720	20200114065051
4	0	20200114065051	10	4	16513214504700	0.427	0.383	0.026	0.056	0,0,0	1280	720	20200114065051
4	0	20200114065051	10	4	16513214504700	0.428	0.392	0.023	0.047	0,0,0	1280	720	20200114065051
4	0	20200114065051	10	4	16513214504700	0.43	0.394	0.022	0.044	0,0,0	1280	720	20200114065051
4	0	20200114065052	10	4	16513214504700	0.427	0.372	0.024	0.067	45,45,48	1280	720	20200114065052
4	0	20200114065052	10	4	16513214504700	0.427	0.4	0.024	0.039	45,45,48	1280	720	20200114065052
4	0	20200114065052	10	4	16513214504700	0.427	0.383	0.023	0.056	45,45,48	1280	720	20200114065052
4	0	20200114065052	10	4	16513214504700	0.427	0.392	0.024	0.047	45,45,48	1280	720	20200114065052
4	0	20200114065053	10	4	16513214504700	0.431	0.392	0.019	0.047	45,45,48	1280	720	20200114065053
4	0	20200114065053	10	4	16513214504700	0.427	0.394	0.023	0.044	45,45,48	1280	720	20200114065053
4	0	20200114065053	10	4	16513214504700	0.427	0.394	0.024	0.044	45,45,48	1280	720	20200114065053
4	0	20200114065053	10	4	16513214504700	0.428	0.397	0.023	0.042	45,45,48	1280	720	20200114065053
4	0	20200114065053	10	4	16513214504700	0.43	0.394	0.022	0.044	45,45,48	1280	720	20200114065053
4	0	20200114065054	10	4	16513214504700	0.43	0.394	0.022	0.044	45,45,48	1280	720	20200114065054
4	0	20200114065054	10	4	16513214504700	0.427	0.394	0.025	0.044	45,45,48	1280	720	20200114065054
4	0	20200114065054	10	4	16513214504700	0.427	0.394	0.024	0.044	45,45,48	1280	720	20200114065054
4	0	20200114065054	10	4	16513214504700	0.427	0.397	0.024	0.042	45,45,48	1280	720	20200114065054
4	0	20200114065055	10	4	16513214504700	0.428	0.381	0.023	0.058	45,45,48	1280	720	20200114065055
4	0	20200114065055	10	4	16513214504700	0.428	0.394	0.023	0.044	45,45,48	1280	720	20200114065055
4	0	20200114065055	10	4	16513214504700	0.427	0.389	0.025	0.05	45,45,48	1280	720	20200114065055
4	0	20200114065055	10	4	16513214504700	0.427	0.383	0.025	0.056	45,45,48	1280	720	20200114065055
4	0	20200114065055	10	4	16513214504700	0.431	0.39	0.02	0.051	45,45,48	1280	720	20200114065055
4	0	20200114065056	10	4	16513214504700	0.431	0.39	0.022	0.051	45,45,48	1280	720	20200114065056
4	0	20200114065056	10	4	16513214504700	0.427	0.392	0.024	0.047	45,45,48	1280	720	20200114065056
4	0	20200114065056	10	4	16513214504700	0.427	0.383	0.026	0.056	45,45,48	1280	720	20200114065056
4	0	20200114065056	10	4	16513214504700	0.428	0.386	0.025	0.053	45,45,48	1280	720	20200114065056
4	0	20200114065057	10	4	16513214504700	0.428	0.386	0.025	0.053	45,45,48	1280	720	20200114065057
4	0	20200114065057	10	4	16513214504700	0.427	0.381	0.024	0.058	45,45,48	1280	720	20200114065057
4	0	20200114065057	10	4	16513214504700	0.427	0.383	0.026	0.058	45,45,48	1280	720	20200114065057
4	0	20200114065057	10	4	16513214504700	0.428	0.383	0.025	0.058	45,45,48	1280	720	20200114065057
4	0	20200114065057	10	4	16513214504700	0.43	0.394	0.022	0.047	45,45,48	1280	720	20200114065058
4	0	20200114065058	10	4	16513214504700	0.43	0.389	0.023	0.053	45,45,48	1280	720	20200114065058
4	0	20200114065058	10	4	16513214504700	0.427	0.386	0.027	0.053	45,45,48	1280	720	20200114065058
4	0	20200114065058	10	4	16513214504700	0.428	0.386	0.023	0.053	45,45,48	1280	720	20200114065058
4	0	20200114065058	10	4	16513214504700	0.427	0.392	0.027	0.047	45,45,48	1280	720	20200114065058
4	0	20200114065059	10	4	16513214504700	0.43	0.389	0.022	0.05	45,45,48	1280	720	20200114065059
4	0	20200114065059	10	4	16513214504700	0.436	0.4	0.016	0.039	45,45,48	1280	720	20200114065059
4	0	20200114065059	10	4	16513214504700	0.427	0.389	0.027	0.05	45,45,48	1280	720	20200114065059
4	0	20200114065059	10	4	16513214504700	0.427	0.4	0.025	0.039	45,45,48	1280	720	20200114065059
4	0	20200114065100	10	4	16513214504700	0.427	0.392	0.026	0.047	45,45,48	1280	720	20200114065100
4	0	20200114065100	10	4	16513214504700	0.428	0.397	0.025	0.042	45,45,48	1280	720	20200114065100
4	0	20200114065100	10	4	16513214504700	0.427	0.392	0.024	0.05	45,45,48	1280	720	20200114065100
4	0	20200114065100	10	4	16513214504700	0.427	0.397	0.024	0.042	45,45,48	1280	720	20200114065100
4	0	20200114065100	10	4	16513214504700	0.428	0.397	0.023	0.042	45,45,48	1280	720	20200114065100
4	0	20200114065101	10	4	16513214504700	0.431	0.396	0.02	0.043	45,45,48	1280	720	20200114065101
4	0	20200114065101	10	4	16513214504700	0.429	0.389	0.024	0.05	45,45,48	1280	720	20200114065101
4	0	20200114065101	10	4	16513214504700	0.428	0.403	0.025	0.036	45,45,48	1280	720	20200114065101
4	0	20200114065101	10	4	16513214504700	0.431	0.389	0.022	0.053	45,45,48	1280	720	20200114065101
4	0	20200114065102	10	4	16513214504700	0.431	0.397	0.022	0.042	45,45,48	1280	720	20200114065102
4	0	20200114065102	10	4	16513214504700	0.431	0.396	0.02	0.043	45,45,48	1280	720	20200114065102
4	0	20200114065102	10	4	16513214504700	0.43	0.386	0.023	0.053	45,45,48	1280	720	20200114065102
4	0	20200114065102	10	4	16513214504700	0.43	0.386	0.023	0.053	45,45,48	1280	720	20200114065102
4	0	20200114065102	10	4	16513214504700	0.43	0.389	0.022	0.05	45,45,48	1280	720	20200114065102
4	0	20200114065103	10	4	16513214504700	0.434	0.4	0.019	0.039	45,45,48	1280	720	20200114065103
4	0	20200114065103	10	4	16513214504700	0.431	0.383	0.022	0.056	45,45,48	1280	720	20200114065103
4	0	20200114065103	10	4	16513214504700	0.433	0.386	0.023	0.053	45,45,48	1280	720	20200114065103
4	0	20200114065103	10	4	16513214504700	0.431	0.381	0.022	0.058	45,45,48	1280	720	20200114065103
4	0	20200114065104	10	4	16513214504700	0.428	0.383	0.027	0.056	45,45,48	1280	720	20200114065104
4	0	20200114065104	10	4	16513214504700	0.43	0.4	0.023	0.042	45,45,48	1280	720	20200114065104
4	0	20200114065104	10	4	16513214504700	0.428	0.397	0.023	0.042	45,45,48	1280	720	20200114065104
4	0	20200114065104	10	4	16513214504700	0.431	0.394	0.022	0.044	45,45,48	1280	720	20200114065104
4	0	20200114065105	10	4	16513214504700	0.43	0.392	0.023	0.05	45,45,48	1280	720	20200114065105
4	0	20200114065105	10	4	16513214504700	0.431	0.392	0.02	0.047	45,45,48	1280	720	20200114065105
4	0	20200114065105	10	4	16513214504700	0.428	0.386	0.027	0.053	45,45,48	1280	720	20200114065105
